线路名称,方向,站点序号,站点名称
366,0,4,彩虹城小区
366,0,5,大红门东桥西
366,0,6,大红门桥
366,0,7,久敬庄
366,0,8,和义农场
366,0,9,和义南站
366,0,10,三营门
366,0,11,新华路南口
366,0,12,红房子路口东
366,0,13,红房子路口南
366,0,14,西营房
366,0,15,同兴园
366,0,16,福利农场
366,0,17,西红门
366,0,18,西红门南站
366,0,19,郁花园
366,0,20,高米店
366,0,21,康庄路东口
366,0,22,滨河东里
366,0,23,清源路东口
366,0,24,团河路西口
366,0,25,黄村东大街东口南
366,0,26,黄村
366,0,27,大兴桥西
366,0,28,林校路
366,0,29,站前环岛东
366,0,30,黄村火车站
366,1,1,黄村火车站
366,1,2,站前环岛东
366,1,3,林校路
366,1,4,大兴桥西
366,1,5,黄村
366,1,6,黄村东大街东口北
366,1,7,团河路西口
366,1,8,清源路东口
366,1,9,滨河东里
366,1,10,康庄路东口
366,1,11,高米店
366,1,12,郁花园
366,1,13,西红门南站
366,1,14,西红门
366,1,15,福利农场
366,1,16,同兴园
366,1,17,西营房
366,1,18,红房子路口南
366,1,19,红房子路口东
366,1,20,新华路南口
366,1,21,三营门
366,1,22,和义南站
366,1,23,和义农场
366,1,24,久敬庄
366,1,25,大红门桥东
366,1,26,大红门东桥西
366,1,27,彩虹城小区
366,1,28,光彩路南口
366,1,29,石榴园东区
366,1,30,宋家庄枢纽站
366快,0,1,黄村火车站
366快,0,2,站前环岛东
366快,0,3,林校路
366快,0,4,大兴桥西
366快,0,5,黄村
366快,0,6,黄村东大街东口北
366快,0,7,团河路西口
366快,0,8,清源路东口
366快,0,9,滨河东里
366快,0,10,康庄路东口
366快,0,11,高米店
366快,0,12,草桥
366快,0,13,洋桥西
366快,0,14,木樨园桥西
366快,0,15,木樨园桥
366快,0,16,木樨园桥北
366快,1,1,木樨园
366快,1,2,木樨园桥西
366快,1,3,洋桥西
366快,1,4,草桥
366快,1,5,高米店
366快,1,6,康庄路东口
366快,1,7,滨河东里
366快,1,8,清源路东口
366快,1,9,团河路西口
366快,1,10,黄村东大街东口南
366快,1,11,黄村
366快,1,12,大兴桥西
366快,1,13,林校路
366快,1,14,站前环岛东
366快,1,15,黄村火车站
